Operation,UserID,FullName,Email,PhoneNumber,VisitCount,TotalSpent,Choice,NewValue
Update,618,,,,,,4,2780.00
Delete,618,,,,,,,
Create,619,User619 Name,user619@email.com,9000000619,24,2690.00,,
Read,619,,,,,,,
Update,619,,,,,,1,User619 Name Updated
Update,619,,,,,,2,user619.updated@email.com
Update,619,,,,,,3,9000010619
Update,619,,,,,,4,2790.00
Delete,619,,,,,,,
Create,620,User620 Name,user620@email.com,9000000620,5,2700.00,,
Read,620,,,,,,,
Update,620,,,,,,1,User620 Name Updated
Update,620,,,,,,2,user620.updated@email.com
Update,620,,,,,,3,9000010620
Update,620,,,,,,4,2800.00
Delete,620,,,,,,,
Create,621,User621 Name,user621@email.com,9000000621,6,2710.00,,
Read,621,,,,,,,
Update,621,,,,,,1,User621 Name Updated
Update,621,,,,,,2,user621.updated@email.com
Update,621,,,,,,3,9000010621
Update,621,,,,,,4,2810.00
Delete,621,,,,,,,
Create,622,User622 Name,user622@email.com,9000000622,7,2720.00,,
Read,622,,,,,,,
Update,622,,,,,,1,User622 Name Updated
Update,622,,,,,,2,user622.updated@email.com
Update,622,,,,,,3,9000010622
Update,622,,,,,,4,2820.00
Delete,622,,,,,,,
Create,623,User623 Name,user623@email.com,9000000623,8,2730.00,,
Read,623,,,,,,,
Update,623,,,,,,1,User623 Name Updated
Update,623,,,,,,2,user623.updated@email.com
Update,623,,,,,,3,9000010623
Update,623,,,,,,4,2830.00
Delete,623,,,,,,,
Create,624,User624 Name,user624@email.com,9000000624,9,2740.00,,
Read,624,,,,,,,
Update,624,,,,,,1,User624 Name Updated
Update,624,,,,,,2,user624.updated@email.com
Update,624,,,,,,3,9000010624
Update,624,,,,,,4,2840.00
Delete,624,,,,,,,
Create,625,User625 Name,user625@email.com,9000000625,10,2750.00,,
Read,625,,,,,,,
Update,625,,,,,,1,User625 Name Updated
Update,625,,,,,,2,user625.updated@email.com
Update,625,,,,,,3,9000010625
Update,625,,,,,,4,2850.00
Delete,625,,,,,,,
Create,626,User626 Name,user626@email.com,9000000626,11,2760.00,,
Read,626,,,,,,,
Update,626,,,,,,1,User626 Name Updated
Update,626,,,,,,2,user626.updated@email.com
Update,626,,,,,,3,9000010626
Update,626,,,,,,4,2860.00
Delete,626,,,,,,,
Create,627,User627 Name,user627@email.com,9000000627,12,2770.00,,
Read,627,,,,,,,
Update,627,,,,,,1,User627 Name Updated
Update,627,,,,,,2,user627.updated@email.com
Update,627,,,,,,3,9000010627
Update,627,,,,,,4,2870.00
Delete,627,,,,,,,
Create,628,User628 Name,user628@email.com,9000000628,13,2780.00,,
Read,628,,,,,,,
Update,628,,,,,,1,User628 Name Updated
Update,628,,,,,,2,user628.updated@email.com
Update,628,,,,,,3,9000010628
Update,628,,,,,,4,2880.00
Delete,628,,,,,,,
Create,629,User629 Name,user629@email.com,9000000629,14,2790.00,,
Read,629,,,,,,,
Update,629,,,,,,1,User629 Name Updated
Update,629,,,,,,2,user629.updated@email.com
Update,629,,,,,,3,9000010629
Update,629,,,,,,4,2890.00
Delete,629,,,,,,,
Create,630,User630 Name,user630@email.com,9000000630,15,2800.00,,
Read,630,,,,,,,
Update,630,,,,,,1,User630 Name Updated
Update,630,,,,,,2,user630.updated@email.com
Update,630,,,,,,3,9000010630
Update,630,,,,,,4,2900.00
Delete,630,,,,,,,
Create,631,User631 Name,user631@email.com,9000000631,16,2810.00,,
Read,631,,,,,,,
Update,631,,,,,,1,User631 Name Updated
Update,631,,,,,,2,user631.updated@email.com
Update,631,,,,,,3,9000010631
Update,631,,,,,,4,2910.00
Delete,631,,,,,,,
Create,632,User632 Name,user632@email.com,9000000632,17,2820.00,,
Read,632,,,,,,,
Update,632,,,,,,1,User632 Name Updated
Update,632,,,,,,2,user632.updated@email.com
Update,632,,,,,,3,9000010632
Update,632,,,,,,4,2920.00
Delete,632,,,,,,,
Create,633,User633 Name,user633@email.com,9000000633,18,2830.00,,
Read,633,,,,,,,
Update,633,,,,,,1,User633 Name Updated
Update,633,,,,,,2,user633.updated@email.com
Update,633,,,,,,3,9000010633
Update,633,,,,,,4,2930.00
Delete,633,,,,,,,
Create,634,User634 Name,user634@email.com,9000000634,19,2840.00,,
Read,634,,,,,,,
Update,634,,,,,,1,User634 Name Updated
Update,634,,,,,,2,user634.updated@email.com
Update,634,,,,,,3,9000010634
Update,634,,,,,,4,2940.00
Delete,634,,,,,,,
Create,635,User635 Name,user635@email.com,9000000635,20,2850.00,,
Read,635,,,,,,,
Update,635,,,,,,1,User635 Name Updated
Update,635,,,,,,2,user635.updated@email.com
Update,635,,,,,,3,9000010635
Update,635,,,,,,4,2950.00
Delete,635,,,,,,,
Create,636,User636 Name,user636@email.com,9000000636,21,2860.00,,
Read,636,,,,,,,
Update,636,,,,,,1,User636 Name Updated
Update,636,,,,,,2,user636.updated@email.com
Update,636,,,,,,3,9000010636
Update,636,,,,,,4,2960.00
Delete,636,,,,,,,
Create,637,User637 Name,user637@email.com,9000000637,22,2870.00,,
Read,637,,,,,,,
Update,637,,,,,,1,User637 Name Updated
Update,637,,,,,,2,user637.updated@email.com
Update,637,,,,,,3,9000010637
Update,637,,,,,,4,2970.00
Delete,637,,,,,,,
Create,638,User638 Name,user638@email.com,9000000638,23,2880.00,,
Read,638,,,,,,,
Update,638,,,,,,1,User638 Name Updated
Update,638,,,,,,2,user638.updated@email.com
Update,638,,,,,,3,9000010638
Update,638,,,,,,4,2980.00
Delete,638,,,,,,,
Create,639,User639 Name,user639@email.com,9000000639,24,2890.00,,
Read,639,,,,,,,
Update,639,,,,,,1,User639 Name Updated
Update,639,,,,,,2,user639.updated@email.com
Update,639,,,,,,3,9000010639
Update,639,,,,,,4,2990.00
Delete,639,,,,,,,
Create,640,User640 Name,user640@email.com,9000000640,5,2900.00,,
Read,640,,,,,,,
Update,640,,,,,,1,User640 Name Updated
Update,640,,,,,,2,user640.updated@email.com
Update,640,,,,,,3,9000010640
Update,640,,,,,,4,3000.00
Delete,640,,,,,,,
Create,641,User641 Name,user641@email.com,9000000641,6,2910.00,,
Read,641,,,,,,,
Update,641,,,,,,1,User641 Name Updated
Update,641,,,,,,2,user641.updated@email.com
Update,641,,,,,,3,9000010641
Update,641,,,,,,4,3010.00
Delete,641,,,,,,,
Create,642,User642 Name,user642@email.com,9000000642,7,2920.00,,
Read,642,,,,,,,
Update,642,,,,,,1,User642 Name Updated
Update,642,,,,,,2,user642.updated@email.com
Update,642,,,,,,3,9000010642
Update,642,,,,,,4,3020.00
Delete,642,,,,,,,
Create,643,User643 Name,user643@email.com,9000000643,8,2930.00,,
Read,643,,,,,,,
Update,643,,,,,,1,User643 Name Updated
Update,643,,,,,,2,user643.updated@email.com
Update,643,,,,,,3,9000010643
Update,643,,,,,,4,3030.00
Delete,643,,,,,,,
Create,644,User644 Name,user644@email.com,9000000644,9,2940.00,,
Read,644,,,,,,,
Update,644,,,,,,1,User644 Name Updated
Update,644,,,,,,2,user644.updated@email.com
Update,644,,,,,,3,9000010644
Update,644,,,,,,4,3040.00
Delete,644,,,,,,,
Create,645,User645 Name,user645@email.com,9000000645,10,2950.00,,
Read,645,,,,,,,
Update,645,,,,,,1,User645 Name Updated
Update,645,,,,,,2,user645.updated@email.com
Update,645,,,,,,3,9000010645
Update,645,,,,,,4,3050.00
Delete,645,,,,,,,
Create,646,User646 Name,user646@email.com,9000000646,11,2960.00,,
Read,646,,,,,,,
Update,646,,,,,,1,User646 Name Updated
Update,646,,,,,,2,user646.updated@email.com
Update,646,,,,,,3,9000010646
Update,646,,,,,,4,3060.00
Delete,646,,,,,,,
Create,647,User647 Name,user647@email.com,9000000647,12,2970.00,,
Read,647,,,,,,,
Update,647,,,,,,1,User647 Name Updated
Update,647,,,,,,2,user647.updated@email.com
Update,647,,,,,,3,9000010647
Update,647,,,,,,4,3070.00
Delete,647,,,,,,,
Create,648,User648 Name,user648@email.com,9000000648,13,2980.00,,
Read,648,,,,,,,
Update,648,,,,,,1,User648 Name Updated
Update,648,,,,,,2,user648.updated@email.com
Update,648,,,,,,3,9000010648
Update,648,,,,,,4,3080.00
Delete,648,,,,,,,
Create,649,User649 Name,user649@email.com,9000000649,14,2990.00,,
Read,649,,,,,,,
Update,649,,,,,,1,User649 Name Updated
Update,649,,,,,,2,user649.updated@email.com
Update,649,,,,,,3,9000010649
Update,649,,,,,,4,3090.00
Delete,649,,,,,,,
Create,650,User650 Name,user650@email.com,9000000650,15,3000.00,,
Read,650,,,,,,,
Update,650,,,,,,1,User650 Name Updated
Update,650,,,,,,2,user650.updated@email.com
Update,650,,,,,,3,9000010650
Update,650,,,,,,4,3100.00
Delete,650,,,,,,,
Create,651,User651 Name,user651@email.com,9000000651,16,3010.00,,
Read,651,,,,,,,
Update,651,,,,,,1,User651 Name Updated
Update,651,,,,,,2,user651.updated@email.com
Update,651,,,,,,3,9000010651
Update,651,,,,,,4,3110.00
Delete,651,,,,,,,
Create,652,User652 Name,user652@email.com,9000000652,17,3020.00,,
Read,652,,,,,,,
Update,652,,,,,,1,User652 Name Updated
Update,652,,,,,,2,user652.updated@email.com
Update,652,,,,,,3,9000010652
Update,652,,,,,,4,3120.00
Delete,652,,,,,,,
Create,653,User653 Name,user653@email.com,9000000653,18,3030.00,,
Read,653,,,,,,,
Update,653,,,,,,1,User653 Name Updated
Update,653,,,,,,2,user653.updated@email.com
Update,653,,,,,,3,9000010653
Update,653,,,,,,4,3130.00
Delete,653,,,,,,,
Create,654,User654 Name,user654@email.com,9000000654,19,3040.00,,
Read,654,,,,,,,
Update,654,,,,,,1,User654 Name Updated
Update,654,,,,,,2,user654.updated@email.com
Update,654,,,,,,3,9000010654
Update,654,,,,,,4,3140.00
Delete,654,,,,,,,
Create,655,User655 Name,user655@email.com,9000000655,20,3050.00,,
Read,655,,,,,,,
Update,655,,,,,,1,User655 Name Updated
Update,655,,,,,,2,user655.updated@email.com
Update,655,,,,,,3,9000010655
Update,655,,,,,,4,3150.00
Delete,655,,,,,,,
Create,656,User656 Name,user656@email.com,9000000656,21,3060.00,,
Read,656,,,,,,,
Update,656,,,,,,1,User656 Name Updated
Update,656,,,,,,2,user656.updated@email.com
Update,656,,,,,,3,9000010656
Update,656,,,,,,4,3160.00
Delete,656,,,,,,,
Create,657,User657 Name,user657@email.com,9000000657,22,3070.00,,
Read,657,,,,,,,
Update,657,,,,,,1,User657 Name Updated
Update,657,,,,,,2,user657.updated@email.com
Update,657,,,,,,3,9000010657
Update,657,,,,,,4,3170.00
Delete,657,,,,,,,
Create,658,User658 Name,user658@email.com,9000000658,23,3080.00,,
Read,658,,,,,,,
Update,658,,,,,,1,User658 Name Updated
Update,658,,,,,,2,user658.updated@email.com
Update,658,,,,,,3,9000010658
Update,658,,,,,,4,3180.00
Delete,658,,,,,,,
Create,659,User659 Name,user659@email.com,9000000659,24,3090.00,,
Read,659,,,,,,,
Update,659,,,,,,1,User659 Name Updated
Update,659,,,,,,2,user659.updated@email.com
Update,659,,,,,,3,9000010659
Update,659,,,,,,4,3190.00
Delete,659,,,,,,,
Create,660,User660 Name,user660@email.com,9000000660,5,3100.00,,
Read,660,,,,,,,
Update,660,,,,,,1,User660 Name Updated
Update,660,,,,,,2,user660.updated@email.com
Update,660,,,,,,3,9000010660
Update,660,,,,,,4,3200.00
Delete,660,,,,,,,
Create,661,User661 Name,user661@email.com,9000000661,6,3110.00,,
Read,661,,,,,,,
Update,661,,,,,,1,User661 Name Updated
Update,661,,,,,,2,user661.updated@email.com
Update,661,,,,,,3,9000010661
Update,661,,,,,,4,3210.00
Delete,661,,,,,,,
Create,662,User662 Name,user662@email.com,9000000662,7,3120.00,,
Read,662,,,,,,,
Update,662,,,,,,1,User662 Name Updated
Update,662,,,,,,2,user662.updated@email.com
Update,662,,,,,,3,9000010662
Update,662,,,,,,4,3220.00
Delete,662,,,,,,,
Create,663,User663 Name,user663@email.com,9000000663,8,3130.00,,
Read,663,,,,,,,
Update,663,,,,,,1,User663 Name Updated
Update,663,,,,,,2,user663.updated@email.com
Update,663,,,,,,3,9000010663
Update,663,,,,,,4,3230.00
Delete,663,,,,,,,
Create,664,User664 Name,user664@email.com,9000000664,9,3140.00,,
Read,664,,,,,,,
Update,664,,,,,,1,User664 Name Updated
Update,664,,,,,,2,user664.updated@email.com
Update,664,,,,,,3,9000010664
Update,664,,,,,,4,3240.00
Delete,664,,,,,,,
Create,665,User665 Name,user665@email.com,9000000665,10,3150.00,,
Read,665,,,,,,,
Update,665,,,,,,1,User665 Name Updated
Update,665,,,,,,2,user665.updated@email.com
Update,665,,,,,,3,9000010665
Update,665,,,,,,4,3250.00
Delete,665,,,,,,,
Create,666,User666 Name,user666@email.com,9000000666,11,3160.00,,
Read,666,,,,,,,
Update,666,,,,,,1,User666 Name Updated
Update,666,,,,,,2,user666.updated@email.com
Update,666,,,,,,3,9000010666
Update,666,,,,,,4,3260.00
Delete,666,,,,,,,
Create,667,User667 Name,user667@email.com,9000000667,12,3170.00,,
Read,667,,,,,,,
Update,667,,,,,,1,User667 Name Updated
Update,667,,,,,,2,user667.updated@email.com
Update,667,,,,,,3,9000010667
Update,667,,,,,,4,3270.00
Delete,667,,,,,,,
Create,668,User668 Name,user668@email.com,9000000668,13,3180.00,,
Read,668,,,,,,,
Update,668,,,,,,1,User668 Name Updated
Update,668,,,,,,2,user668.updated@email.com
Update,668,,,,,,3,9000010668
Update,668,,,,,,4,3280.00
Delete,668,,,,,,,
Create,669,User669 Name,user669@email.com,9000000669,14,3190.00,,
Read,669,,,,,,,
Update,669,,,,,,1,User669 Name Updated
Update,669,,,,,,2,user669.updated@email.com
Update,669,,,,,,3,9000010669
Update,669,,,,,,4,3290.00
Delete,669,,,,,,,
Create,670,User670 Name,user670@email.com,9000000670,15,3200.00,,
Read,670,,,,,,,
Update,670,,,,,,1,User670 Name Updated
Update,670,,,,,,2,user670.updated@email.com
Update,670,,,,,,3,9000010670
Update,670,,,,,,4,3300.00
Delete,670,,,,,,,
Create,671,User671 Name,user671@email.com,9000000671,16,3210.00,,
Read,671,,,,,,,
Update,671,,,,,,1,User671 Name Updated
Update,671,,,,,,2,user671.updated@email.com
Update,671,,,,,,3,9000010671
Update,671,,,,,,4,3310.00
Delete,671,,,,,,,
Create,672,User672 Name,user672@email.com,9000000672,17,3220.00,,
Read,672,,,,,,,
Update,672,,,,,,1,User672 Name Updated
Update,672,,,,,,2,user672.updated@email.com
Update,672,,,,,,3,9000010672
Update,672,,,,,,4,3320.00
Delete,672,,,,,,,
Create,673,User673 Name,user673@email.com,9000000673,18,3230.00,,
Read,673,,,,,,,
Update,673,,,,,,1,User673 Name Updated
Update,673,,,,,,2,user673.updated@email.com
Update,673,,,,,,3,9000010673
Update,673,,,,,,4,3330.00
Delete,673,,,,,,,
Create,674,User674 Name,user674@email.com,9000000674,19,3240.00,,
Read,674,,,,,,,
Update,674,,,,,,1,User674 Name Updated
Update,674,,,,,,2,user674.updated@email.com
Update,674,,,,,,3,9000010674
Update,674,,,,,,4,3340.00
Delete,674,,,,,,,
Create,675,User675 Name,user675@email.com,9000000675,20,3250.00,,
Read,675,,,,,,,
Update,675,,,,,,1,User675 Name Updated
Update,675,,,,,,2,user675.updated@email.com
Update,675,,,,,,3,9000010675
Update,675,,,,,,4,3350.00
Delete,675,,,,,,,
Create,676,User676 Name,user676@email.com,9000000676,21,3260.00,,
Read,676,,,,,,,
Update,676,,,,,,1,User676 Name Updated
Update,676,,,,,,2,user676.updated@email.com
Update,676,,,,,,3,9000010676
Update,676,,,,,,4,3360.00
Delete,676,,,,,,,
Create,677,User677 Name,user677@email.com,9000000677,22,3270.00,,
Read,677,,,,,,,
Update,677,,,,,,1,User677 Name Updated
Update,677,,,,,,2,user677.updated@email.com
Update,677,,,,,,3,9000010677
Update,677,,,,,,4,3370.00
Delete,677,,,,,,,
Create,678,User678 Name,user678@email.com,9000000678,23,3280.00,,
Read,678,,,,,,,
Update,678,,,,,,1,User678 Name Updated
Update,678,,,,,,2,user678.updated@email.com
Update,678,,,,,,3,9000010678
Update,678,,,,,,4,3380.00
Delete,678,,,,,,,
Create,679,User679 Name,user679@email.com,9000000679,24,3290.00,,
Read,679,,,,,,,
Update,679,,,,,,1,User679 Name Updated
Update,679,,,,,,2,user679.updated@email.com
Update,679,,,,,,3,9000010679
Update,679,,,,,,4,3390.00
Delete,679,,,,,,,
Create,680,User680 Name,user680@email.com,9000000680,5,3300.00,,
Read,680,,,,,,,
Update,680,,,,,,1,User680 Name Updated
Update,680,,,,,,2,user680.updated@email.com
Update,680,,,,,,3,9000010680
Update,680,,,,,,4,3400.00
Delete,680,,,,,,,
Create,681,User681 Name,user681@email.com,9000000681,6,3310.00,,
Read,681,,,,,,,
Update,681,,,,,,1,User681 Name Updated
Update,681,,,,,,2,user681.updated@email.com
Update,681,,,,,,3,9000010681
Update,681,,,,,,4,3410.00
Delete,681,,,,,,,
Create,682,User682 Name,user682@email.com,9000000682,7,3320.00,,
Read,682,,,,,,,
Update,682,,,,,,1,User682 Name Updated
Update,682,,,,,,2,user682.updated@email.com
Update,682,,,,,,3,9000010682
Update,682,,,,,,4,3420.00
Delete,682,,,,,,,
Create,683,User683 Name,user683@email.com,9000000683,8,3330.00,,
Read,683,,,,,,,
Update,683,,,,,,1,User683 Name Updated
Update,683,,,,,,2,user683.updated@email.com
Update,683,,,,,,3,9000010683
Update,683,,,,,,4,3430.00
Delete,683,,,,,,,
Create,684,User684 Name,user684@email.com,9000000684,9,3340.00,,
Read,684,,,,,,,
Update,684,,,,,,1,User684 Name Updated
Update,684,,,,,,2,user684.updated@email.com
Update,684,,,,,,3,9000010684
Update,684,,,,,,4,3440.00
Delete,684,,,,,,,
Create,685,User685 Name,user685@email.com,9000000685,10,3350.00,,
Read,685,,,,,,,
Update,685,,,,,,1,User685 Name Updated
Update,685,,,,,,2,user685.updated@email.com
Update,685,,,,,,3,9000010685
Update,685,,,,,,4,3450.00
Delete,685,,,,,,,
Create,686,User686 Name,user686@email.com,9000000686,11,3360.00,,
Read,686,,,,,,,
Update,686,,,,,,1,User686 Name Updated
Update,686,,,,,,2,user686.updated@email.com
Update,686,,,,,,3,9000010686
Update,686,,,,,,4,3460.00
Delete,686,,,,,,,
Create,687,User687 Name,user687@email.com,9000000687,12,3370.00,,
Read,687,,,,,,,
Update,687,,,,,,1,User687 Name Updated
Update,687,,,,,,2,user687.updated@email.com
Update,687,,,,,,3,9000010687
Update,687,,,,,,4,3470.00
Create,900,User900 Name,user900@email.com,9000000900,5,1900.00,,
Read,900,,,,,,,
Update,900,,,,,,1,User900 Name Updated
Update,900,,,,,,2,user900.updated@email.com
Update,900,,,,,,3,9000010900
Update,900,,,,,,4,2000.00
Delete,900,,,,,,,
Create,901,User901 Name,user901@email.com,9000000901,6,1910.00,,
Read,901,,,,,,,
Update,901,,,,,,1,User901 Name Updated
Update,901,,,,,,2,user901.updated@email.com
Update,901,,,,,,3,9000010901
Update,901,,,,,,4,2010.00
Delete,901,,,,,,,
Create,902,User902 Name,user902@email.com,9000000902,7,1920.00,,
Read,902,,,,,,,
Update,902,,,,,,1,User902 Name Updated
Update,902,,,,,,2,user902.updated@email.com
Update,902,,,,,,3,9000010902
Update,902,,,,,,4,2020.00
Delete,902,,,,,,,
Create,903,User903 Name,user903@email.com,9000000903,8,1930.00,,
Read,903,,,,,,,
Update,903,,,,,,1,User903 Name Updated
Update,903,,,,,,2,user903.updated@email.com
Update,903,,,,,,3,9000010903
Update,903,,,,,,4,2030.00
Delete,903,,,,,,,
Create,904,User904 Name,user904@email.com,9000000904,9,1940.00,,
Read,904,,,,,,,
Update,904,,,,,,1,User904 Name Updated
Update,904,,,,,,2,user904.updated@email.com
Update,904,,,,,,3,9000010904
Update,904,,,,,,4,2040.00
Delete,904,,,,,,,
Create,905,User905 Name,user905@email.com,9000000905,10,1950.00,,
Read,905,,,,,,,
Update,905,,,,,,1,User905 Name Updated
Update,905,,,,,,2,user905.updated@email.com
Update,905,,,,,,3,9000010905
Update,905,,,,,,4,2050.00
Delete,905,,,,,,,
Create,906,User906 Name,user906@email.com,9000000906,11,1960.00,,
Read,906,,,,,,,
Update,906,,,,,,1,User906 Name Updated
Update,906,,,,,,2,user906.updated@email.com
Update,906,,,,,,3,9000010906
Update,906,,,,,,4,2060.00
Delete,906,,,,,,,
Create,907,User907 Name,user907@email.com,9000000907,12,1970.00,,
Read,907,,,,,,,
Update,907,,,,,,1,User907 Name Updated
Update,907,,,,,,2,user907.updated@email.com
Update,907,,,,,,3,9000010907
Update,907,,,,,,4,2070.00
Delete,907,,,,,,,
Create,908,User908 Name,user908@email.com,9000000908,13,1980.00,,
Read,908,,,,,,,
Update,908,,,,,,1,User908 Name Updated
Update,908,,,,,,2,user908.updated@email.com
Update,908,,,,,,3,9000010908
Update,908,,,,,,4,2080.00
Delete,908,,,,,,,
Create,909,User909 Name,user909@email.com,9000000909,14,1990.00,,
Read,909,,,,,,,
Update,909,,,,,,1,User909 Name Updated
Update,909,,,,,,2,user909.updated@email.com
Update,909,,,,,,3,9000010909
Update,909,,,,,,4,2090.00
Delete,909,,,,,,,
Create,910,User910 Name,user910@email.com,9000000910,15,2000.00,,
Read,910,,,,,,,
Update,910,,,,,,1,User910 Name Updated
Update,910,,,,,,2,user910.updated@email.com
